distance_km,duration_min,time_of_day,traffic_level,weather,demand_level,pickup_zone,ride_price
17.96,23.789633258628207,afternoon,high,clear,normal,city_center,28.81
14.81,22.566273298575986,night,low,stormy,low,suburbs,20.55
3.23,8.796251068235874,night,low,clear,normal,airport,14.67
21.27,54.70474957655265,morning,medium,clear,normal,city_center,45.15
5.2,7.966031262991018,morning,high,clear,high,suburbs,14.68
19.36,36.44614730258016,night,low,clear,high,suburbs,38.75
9.65,16.804672850187103,afternoon,low,clear,high,city_center,19.77
19.79,33.37421904623058,afternoon,medium,clear,low,city_center,25.27
5.95,22.305082124276737,evening,medium,clear,normal,city_center,20.83
5.48,5.0,afternoon,medium,clear,high,city_center,12.6
12.93,41.90658559558314,evening,high,clear,normal,suburbs,29.66
1.79,9.379424156606088,night,low,rainy,normal,city_center,10.28
6.41,15.473091345023061,evening,low,clear,high,city_center,19.87
18.38,43.599759539079685,afternoon,medium,clear,normal,city_center,34.17
21.1,47.26499763714023,morning,medium,clear,low,airport,43.61
2.94,8.01971960252439,night,medium,clear,high,city_center,10.81
22.17,40.60469301638066,evening,high,clear,high,suburbs,57.64
20.14,52.22939984227526,evening,high,clear,normal,city_center,44.82
21.87,47.3471205498188,morning,low,rainy,high,suburbs,51.59
17.76,31.546307658942467,night,high,clear,normal,city_center,36.2
17.18,37.87388518744361,afternoon,medium,clear,normal,suburbs,28.37
13.6,22.44782893248926,night,high,clear,normal,suburbs,23.78
16.67,43.4174102199812,morning,medium,clear,high,suburbs,45.2
23.06,30.622623123778574,afternoon,high,clear,normal,suburbs,33.31
3.41,12.578902355839073,morning,high,rainy,low,city_center,11.2
8.58,11.61873766384857,afternoon,medium,clear,normal,city_center,16.45
2.74,6.782850887747261,night,medium,clear,low,city_center,5.0
23.68,41.66112158500606,afternoon,medium,rainy,low,suburbs,31.9
11.69,21.472963730745704,evening,medium,clear,normal,airport,26.76
17.21,34.049769486095194,evening,low,rainy,normal,suburbs,32.37
21.19,46.0117206299284,afternoon,low,clear,normal,suburbs,30.65
24.78,45.344864813417104,evening,medium,clear,normal,city_center,45.52
4.88,7.8804515190879565,night,medium,stormy,normal,city_center,12.09
20.19,40.212653611384894,evening,medium,rainy,low,city_center,39.1
22.3,28.68864333153936,afternoon,medium,clear,normal,city_center,32.99
2.17,6.491551525629717,night,low,rainy,high,suburbs,7.55
19.1,49.95103742250842,evening,high,clear,normal,suburbs,47.28
9.51,22.08053454760157,night,high,clear,normal,airport,25.56
16.57,33.05878468250398,evening,high,clear,low,suburbs,32.32
13.34,25.360749177520397,afternoon,high,stormy,normal,city_center,28.08
7.23,25.653111363728655,afternoon,high,clear,normal,city_center,17.76
4.25,18.726404193916004,night,medium,clear,normal,city_center,9.88
3.81,5.0,night,medium,clear,normal,airport,10.85
3.48,15.837466713563007,afternoon,medium,rainy,high,city_center,15.17
16.31,31.708738500392645,morning,low,clear,normal,city_center,28.25
9.43,13.371526753975061,morning,high,clear,low,suburbs,17.47
6.2,14.994440047786945,afternoon,medium,stormy,high,suburbs,17.54
17.61,26.68068162029231,afternoon,medium,rainy,normal,city_center,28.07
17.48,24.792730029801298,afternoon,medium,clear,high,city_center,36.47
13.94,17.690743907792324,morning,medium,rainy,normal,airport,32.06
23.44,48.83055359336309,afternoon,medium,clear,normal,airport,38.5
10.25,22.418779702300505,night,low,clear,high,city_center,21.8
21.06,50.939709985534805,morning,medium,clear,normal,city_center,43.13
2.8,5.0,evening,high,rainy,normal,city_center,8.85
18.76,29.686893804121034,morning,high,rainy,normal,airport,38.85
24.72,47.033940967066656,evening,low,stormy,high,city_center,64.17
21.32,37.95818993088125,night,medium,rainy,high,suburbs,43.06
14.91,36.10636836798167,afternoon,medium,rainy,high,suburbs,37.14
16.04,28.93512320856643,evening,high,rainy,high,suburbs,46.71
9.48,15.74933311873146,morning,high,clear,high,airport,33.51
17.31,43.06672556362653,afternoon,low,rainy,low,city_center,26.9
19.49,27.732056609938574,morning,low,clear,normal,suburbs,29.87
24.96,53.028691649009694,afternoon,low,clear,normal,suburbs,40.65
12.82,24.007993508250294,afternoon,low,clear,low,suburbs,12.27
2.47,5.0,evening,medium,rainy,normal,suburbs,5.0
15.3,33.142728988230125,afternoon,medium,rainy,normal,suburbs,28.0
3.86,5.0,evening,high,clear,normal,city_center,14.39
6.87,17.29454377644633,afternoon,low,rainy,high,city_center,12.69
8.89,23.91118869305216,morning,low,rainy,normal,city_center,18.27
18.54,33.23589638304947,afternoon,medium,clear,high,city_center,37.22
5.41,14.509799510631867,evening,medium,rainy,high,suburbs,17.89
4.98,16.623313443803614,night,medium,clear,normal,city_center,18.33
2.08,8.637406933096326,evening,low,clear,high,city_center,13.32
21.96,44.045370328693494,afternoon,high,clear,low,suburbs,36.54
17.64,38.32717478961449,night,low,clear,normal,suburbs,25.45
1.96,6.358383079079862,afternoon,medium,clear,normal,airport,10.76
1.68,5.0,night,high,clear,low,airport,12.55
14.41,30.12595320882854,afternoon,low,rainy,high,city_center,29.51
7.78,10.705925302521372,afternoon,high,clear,normal,suburbs,12.7
15.32,45.69013937088284,afternoon,high,clear,high,city_center,44.76
11.43,22.90355829797134,evening,medium,clear,normal,airport,25.06
23.16,54.667944550735896,afternoon,medium,clear,high,city_center,53.69
7.91,8.754966528391652,morning,low,rainy,normal,city_center,16.91
17.3,49.44256210017199,afternoon,high,rainy,normal,city_center,38.07
2.3,5.0,afternoon,medium,rainy,normal,suburbs,5.0
23.94,48.6975507685852,evening,high,clear,high,city_center,65.48
24.54,39.36696478717096,night,high,rainy,low,city_center,42.19
18.74,41.596358624473424,night,high,clear,normal,suburbs,41.86
12.17,30.776388596895845,afternoon,high,clear,low,suburbs,22.7
6.28,5.157379271805317,evening,high,rainy,normal,city_center,13.0
20.5,47.07492584073927,evening,high,clear,low,suburbs,38.44
18.67,22.242940978113847,evening,medium,clear,normal,city_center,30.44
6.33,15.727173866558068,evening,low,rainy,low,suburbs,12.14
11.83,31.600743649772934,evening,low,clear,low,airport,28.63
12.11,28.572382053631863,afternoon,medium,rainy,high,city_center,31.07
20.83,40.3504965244315,night,low,clear,low,suburbs,28.84
17.41,39.289490459067515,evening,high,clear,low,city_center,33.59
16.44,40.555554689279234,morning,high,clear,normal,city_center,40.29
16.6,49.813946629169145,evening,medium,clear,normal,suburbs,36.11
7.49,22.0307962916167,afternoon,high,clear,normal,city_center,20.74
9.92,10.00992332213183,morning,medium,rainy,normal,city_center,14.32
2.1,5.0,evening,medium,clear,normal,suburbs,7.01
19.89,43.90079777562625,evening,high,clear,normal,city_center,46.3
11.39,34.86397819451677,night,high,clear,normal,city_center,28.8
11.52,22.686561169091426,night,high,clear,low,city_center,24.03
6.89,20.536977369792858,afternoon,medium,clear,low,suburbs,13.96
6.03,14.214623812263959,morning,medium,clear,high,suburbs,15.87
15.11,31.88678604372053,morning,medium,rainy,normal,suburbs,27.11
6.58,15.642612929481318,night,medium,rainy,normal,airport,21.3
2.54,7.360925066552214,afternoon,high,clear,normal,city_center,7.57
19.42,33.81630294692245,afternoon,high,clear,normal,city_center,34.41
10.04,30.60347492758145,evening,high,clear,high,city_center,34.64
10.13,5.149355456090706,morning,low,clear,high,city_center,21.56
11.35,23.078412963081526,evening,medium,clear,normal,suburbs,16.07
20.56,50.22676427917917,night,high,clear,normal,airport,49.46
8.7,25.5011953134428,evening,high,rainy,normal,city_center,24.23
19.19,41.53346889785266,afternoon,medium,clear,high,suburbs,45.96
23.55,49.7898339276822,morning,low,clear,high,city_center,57.28
16.86,34.85449041970233,morning,high,clear,low,suburbs,30.21
11.36,22.378489719238573,afternoon,low,clear,low,airport,24.93
18.95,40.23746427351753,afternoon,medium,clear,high,city_center,39.81
11.99,33.84027723998395,morning,medium,clear,normal,city_center,29.23
10.95,18.61991457824879,evening,high,clear,normal,city_center,25.18
13.61,23.246980214573593,afternoon,low,clear,normal,suburbs,25.33
8.63,10.735169182920487,afternoon,medium,clear,low,city_center,10.59
3.5,8.629978738572838,afternoon,medium,rainy,normal,suburbs,5.0
10.96,26.519841217531102,afternoon,medium,clear,low,city_center,16.27
3.97,8.083165100632689,evening,medium,rainy,normal,airport,14.67
10.85,32.787641917407335,morning,medium,stormy,low,airport,28.0
14.37,32.314738108172975,afternoon,high,clear,high,city_center,34.18
23.34,48.627053068003924,evening,high,rainy,normal,suburbs,50.26
1.87,5.0,evening,high,rainy,normal,city_center,11.08
15.92,33.853390343997404,night,high,rainy,high,suburbs,35.56
11.99,18.369548479177496,evening,medium,clear,high,airport,32.28
1.49,5.0,evening,low,clear,normal,suburbs,5.82
6.99,13.345090659222082,night,low,clear,normal,city_center,15.66
3.84,16.240737358457082,night,medium,clear,normal,city_center,9.84
6.2,14.04214745147774,evening,low,clear,normal,city_center,18.66
7.59,7.297627870603777,evening,low,rainy,high,airport,21.57
10.63,18.365045506832878,evening,low,rainy,high,suburbs,26.18
13.7,32.52713083746944,afternoon,medium,clear,high,suburbs,29.7
1.02,5.0,night,low,clear,low,city_center,8.4
4.88,13.456057623839547,morning,low,clear,high,airport,26.02
3.25,9.883117320848555,morning,medium,clear,normal,city_center,9.83
14.19,11.796785985501305,morning,low,clear,high,suburbs,25.91
8.9,23.00027407737146,evening,low,rainy,high,city_center,28.17
14.16,21.849624959066976,afternoon,high,rainy,high,airport,41.12
6.32,10.145038581551185,evening,high,clear,low,city_center,16.58
1.58,10.587785687375249,afternoon,medium,clear,low,city_center,8.88
23.59,62.2337132999068,afternoon,medium,clear,normal,city_center,44.5
3.6,10.957853381540918,night,low,stormy,normal,suburbs,12.09
4.04,11.780002480597362,afternoon,medium,clear,high,suburbs,14.53
4.52,13.957861118330165,evening,low,clear,normal,city_center,15.42
24.55,60.932460540294954,night,medium,clear,high,airport,60.84
15.82,38.20529380211841,morning,medium,clear,normal,airport,43.54
15.65,27.723526957078853,afternoon,medium,clear,high,city_center,33.48
24.68,37.51812620215349,morning,high,clear,high,city_center,62.1
3.12,5.0,afternoon,medium,clear,normal,city_center,10.26
24.39,63.105073983996306,evening,low,rainy,low,airport,50.44
5.9,14.371830626721316,morning,high,clear,normal,city_center,19.1
15.95,28.456948914589603,morning,low,clear,normal,city_center,26.8
11.08,24.051361346555662,evening,low,clear,high,city_center,28.72
10.21,13.426054494399999,evening,medium,clear,low,suburbs,15.5
23.35,51.86469172943121,afternoon,high,clear,normal,suburbs,45.92
4.58,10.397085807077676,afternoon,high,clear,high,city_center,15.49
24.93,46.71927312992511,afternoon,medium,clear,high,suburbs,49.68
10.1,30.206866758110706,morning,high,stormy,high,suburbs,40.2
16.57,27.425163562147088,afternoon,medium,stormy,high,city_center,41.85
24.23,59.40442504682905,evening,low,clear,normal,suburbs,38.46
2.38,5.0,night,medium,clear,high,city_center,10.35
23.15,52.65132465800089,afternoon,high,rainy,high,city_center,60.09
14.63,27.77996612148588,morning,low,rainy,low,airport,24.52
17.91,36.07319269203536,afternoon,medium,clear,normal,city_center,27.36
4.58,5.0,evening,low,clear,normal,airport,10.56
13.8,22.62768531235533,evening,medium,clear,high,suburbs,30.1
17.16,27.300857360695623,evening,medium,clear,low,suburbs,23.93
11.95,23.931039845333753,afternoon,high,rainy,high,airport,35.84
4.72,6.47934783176843,morning,medium,rainy,normal,airport,16.76
6.86,10.216096792689818,night,low,clear,normal,suburbs,11.5
21.51,50.32402840225338,afternoon,medium,clear,high,airport,50.11
1.83,8.423181319349709,morning,low,clear,normal,airport,12.39
18.01,22.144100165503982,evening,low,clear,high,suburbs,36.02
24.99,80.72956819692186,evening,high,clear,high,city_center,87.36
1.18,5.0,afternoon,medium,clear,low,city_center,5.0
4.87,6.481258850149029,evening,medium,clear,low,suburbs,12.79
17.18,34.33167849725195,afternoon,low,clear,high,airport,39.28
2.44,5.0,evening,high,clear,normal,city_center,9.38
15.15,20.415758798068474,evening,high,clear,low,airport,28.39
17.42,31.513936510156338,evening,high,rainy,normal,suburbs,33.48
15.12,13.037543099659276,morning,low,clear,low,suburbs,15.12
9.76,18.78967512496728,afternoon,low,clear,normal,city_center,21.42
17.73,22.156816833996867,evening,medium,clear,low,city_center,29.9
15.26,38.054577397254,morning,low,clear,high,suburbs,39.87
5.98,12.983339538747284,afternoon,medium,clear,high,city_center,13.32
14.52,41.46952624890447,night,high,stormy,high,airport,53.83
22.17,58.500286238633336,evening,high,rainy,low,suburbs,44.93
17.0,40.092889338086835,night,medium,clear,high,suburbs,38.08
12.32,20.124155210976447,afternoon,low,clear,normal,suburbs,13.94
8.72,28.884165859067885,morning,low,clear,normal,suburbs,19.28
3.06,5.0,morning,low,clear,low,airport,10.27
6.87,5.0,evening,low,clear,normal,city_center,10.23
1.27,11.985887569650263,evening,low,clear,normal,airport,10.29
24.68,39.93576976829082,afternoon,low,clear,low,suburbs,29.95
6.34,5.0,afternoon,low,rainy,normal,suburbs,10.32
20.56,27.172970875222756,evening,low,clear,normal,suburbs,33.79
5.05,11.895509099634447,morning,high,rainy,normal,city_center,13.68
7.81,8.462107325316738,morning,medium,clear,high,city_center,19.91
11.04,16.532598701917298,night,high,clear,normal,city_center,22.83
8.79,26.749055849111436,afternoon,medium,rainy,normal,suburbs,19.69
20.16,44.846710900969185,evening,medium,clear,high,suburbs,51.77
23.98,34.64389281076475,night,medium,rainy,normal,city_center,38.42
22.01,45.340139955764585,evening,high,clear,normal,city_center,47.26
4.69,12.794925596789307,afternoon,medium,clear,low,airport,15.53
19.64,36.506333693027415,evening,medium,clear,normal,city_center,40.83
4.55,5.0,evening,low,clear,normal,city_center,5.87
22.92,31.712508264073954,night,high,rainy,high,city_center,53.26
13.43,41.57610398559534,morning,medium,clear,high,suburbs,38.48
9.07,23.175514328077945,evening,low,rainy,high,city_center,24.23
4.77,8.257662410714872,night,high,clear,normal,city_center,13.26
1.28,6.984017075650326,afternoon,low,clear,normal,airport,9.3
6.95,16.59954292424562,evening,high,clear,normal,airport,21.09
22.94,51.44789400781063,morning,medium,rainy,high,airport,64.79
20.13,42.51858387182133,morning,high,rainy,normal,suburbs,46.68
24.28,43.569904944885025,morning,low,clear,low,suburbs,32.96
3.42,5.958766366335984,afternoon,medium,clear,normal,city_center,8.87
15.21,27.13546976605267,morning,low,clear,high,suburbs,36.86
7.17,5.0,evening,medium,rainy,low,suburbs,10.94
14.03,33.00119587747874,afternoon,high,clear,high,suburbs,35.8
8.69,22.02425364660074,morning,low,stormy,high,city_center,27.78
7.8,14.443995734399618,morning,medium,clear,normal,suburbs,10.15
14.77,39.536190560058074,evening,medium,clear,low,airport,28.27
5.4,5.0,afternoon,high,clear,normal,city_center,13.29
12.26,20.90577247482642,evening,medium,rainy,low,suburbs,25.59
16.62,31.31283010824596,evening,medium,clear,normal,city_center,35.31
4.08,5.0,evening,high,clear,normal,city_center,15.62
23.33,45.36639361928328,evening,medium,clear,normal,city_center,42.11
13.14,33.80475765290256,evening,low,clear,normal,suburbs,25.71
20.67,34.431394693014994,evening,medium,clear,normal,city_center,33.37
16.69,50.54926185177821,afternoon,medium,clear,normal,city_center,30.92
18.04,39.36392765767502,morning,low,rainy,high,suburbs,46.25
18.19,32.97618303983417,night,high,rainy,high,airport,48.75
22.0,41.65284788470882,evening,high,rainy,normal,city_center,46.66
15.73,23.60207084118996,evening,medium,clear,low,city_center,24.28
7.68,13.229892237070349,evening,low,clear,low,city_center,16.32
3.39,13.29702114420919,evening,low,rainy,high,suburbs,13.7
15.55,39.33596555580839,morning,medium,clear,normal,city_center,31.72
2.59,5.0,afternoon,low,clear,normal,city_center,7.12
6.79,9.575693917374533,afternoon,medium,clear,low,city_center,13.48
2.46,15.099023785849885,evening,medium,rainy,high,city_center,13.99
14.17,24.721220799991613,evening,medium,clear,low,city_center,21.61
4.85,15.886270268339432,afternoon,low,clear,normal,city_center,9.84
15.65,25.461750879354728,afternoon,medium,clear,normal,airport,33.2
19.98,46.523496526922905,night,low,clear,normal,city_center,33.16
20.73,47.34858661473589,evening,medium,rainy,normal,suburbs,41.62
8.43,12.964041660475507,evening,medium,rainy,normal,suburbs,11.3
14.17,22.78670412694166,afternoon,low,rainy,normal,city_center,28.47
14.51,31.24906866311673,afternoon,high,clear,low,suburbs,23.35
12.35,18.9075375447137,evening,high,clear,low,suburbs,23.02
16.72,34.64064278387842,morning,high,clear,normal,airport,40.33
6.04,9.406105376833228,afternoon,medium,clear,low,city_center,8.78
24.5,44.05527629593786,afternoon,high,clear,normal,city_center,44.99
3.35,10.160604737215705,evening,medium,rainy,normal,suburbs,8.31
20.9,38.806824524526206,afternoon,medium,clear,normal,airport,39.29
